time,high,low,open,volumefrom,volumeto,close,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply,comments,posts,followers,points
2019-09-07,10574.99,10304.22,10309.91,18864.32,197436363.34,10491.96,57802951.62,564160604.61,621963556.22,413087844.01,1244900418.94,1657988262.95,1177946389.95,4222787806.62,5400734196.57,538435804,565518635,338765,643202,314429,452997726,15773,2.00204440466449,593747,80513205.2567874,10771996663680.4,574.630872483221,925035,17921821.0449724,82242,32961,67047,3322695
2019-09-08,10595.71,10286.85,10491.96,18990.22,198370974.82,10420.88,58117366.05,608525944.92,666643310.97,422793753.21,1215471642.36,1638265395.56,1140989372.6,4126165127.56,5267154500.16,538713590,565832997,314362,593894,288507,453286233,13054,2.4341182521456,593924,95660362.4890521,10771996663680.4,483.642045454545,707172,17924033.5449724,82245,32960,67054,3322875
2019-09-09,10514.59,10101.87,10420.88,33044.44,340516851.61,10314.88,67411162.37,452251107.84,519662270.21,469065537.0,1351441315.75,1820506852.75,1278555275.32,4290051443.02,5568606718.34,539120117,566210747,377750,790664,316852,453603085,14490,2.76879397566359,594070,78908430.6548605,10771996663680.4,586.31724137931,1089865,17925858.5449724,82248,32965,67057,3323105
2019-09-10,10395.1,9966.94,10314.88,26197.16,266382297.99,10109.46,59036619.38,223118381.85,282154999.43,434575384.67,1083885484.04,1518460868.72,1149580906.64,3483396945.68,4632977852.33,539547701,566610485,399738,832883,339858,453942943,17729,3.59538263517175,594252,97500583.1190546,10771996663680.4,474.513812154696,957443,17928133.5449724,82252,32970,67059,3323320
2019-09-11,10251.97,9874.13,10109.46,28189.47,283998084.25,10165.01,63631870.38,355332046.66,418963917.04,389167282.8,1377641105.11,1766808387.91,1072663936.39,4550429813.24,5623093747.84,539976675,567010287,399802,821400,338276,454281219,18412,3.32112351916917,594436,99129638.9035406,10771996663680.4,466.715846994535,953451,17930433.5449724,82259,32974,67068,3323715
2019-09-12,10472.07,10057.09,10165.01,26821.06,275877681.63,10428.96,69786088.22,179662536.0,249448622.41,371557841.98,867328452.88,1238886294.86,1011328438.81,2987814678.69,3999143117.51,540352215,567418460,408173,775111,335868,454617087,14212,2.46686748873531,594594,84550671.3051154,10771996663680.4,547.191082802548,979857,17932408.5449724,82259,32981,67077,3324115
2019-09-13,10591.45,9855.34,10428.96,24372.25,251594742.18,10372.29,65042809.11,208900139.17,273942948.28,353131663.64,899670794.35,1252802457.99,981081937.12,3183625698.93,4164707636.04,540737249,567800612,382152,783394,308856,454925943,12794,2.27280713615241,594744,81591237.8868079,10958429712866.3,576.852348993289,1069618,17934283.5449724,82269,32984,67079,3324340
2019-09-14,10455.38,10251.96,10372.29,15570.76,161565882.04,10365.56,72230874.18,270618547.62,342849421.8,393687665.18,1173316041.78,1567003706.96,1101608056.36,3900840368.46,5002448424.82,541070039,568157596,356984,682788,299894,455225837,13208,2.04909659255827,594899,91520659.3154465,11890594958795.8,558.012987012987,903661,17936221.0449724,82282,32988,67090,3324845
2019-09-15,10401.53,10279.58,10365.56,11651.76,120645589.34,10313.02,68198808.9,226769043.55,294967852.45,428126355.15,1008739176.05,1436865531.2,1138150711.61,3422327688.59,4560478400.2,541346532,568460380,302784,587576,274146,455499983,12629,1.81863102118667,595046,89313735.7999772,11890594958795.8,571.801369863014,867850,17938058.5449724,82287,32990,67094,3325045
2019-09-16,10411.06,10103.87,10313.02,27381.87,280632567.99,10271.79,82095420.97,491911910.01,574007330.98,490777764.8,1600817353.87,2091595116.69,1318514487.89,4969876069.08,6288390556.97,541748360,568861719,401339,801535,347341,455847324,15748,2.85924734837353,595209,96690166.1828745,11890594958795.8,528.179012345679,1054939,17940096.0449724,82291,32998,67108,3325635
2019-09-17,10297.99,10152.47,10271.79,21680.68,221966422.11,10198.62,87816683.2,703727846.51,791544529.71,493680693.26,2143436000.24,2637116695.58,1343349716.81,6287931812.83,7631281529.64,542158855,569269889,408170,808713,343778,456191102,17791,3.33747620268886,595357,88154630.3695103,11890594958795.8,579.319727891157,1157712,17941946.0449724,82311,33009,67125,3326535
2019-09-18,10272.19,10100.9,10198.62,21739.97,221697128.61,10163.38,94470682.48,566366878.1,660837560.58,500034306.04,1528861127.79,2028895431.72,1376615765.59,5049974963.28,6426590728.87,542648538,569688770,418881,887035,363185,456554287,17868,2.38281614697757,595531,105326001.10506,11890594958795.8,484.872832369942,1069905,17944121.0449724,82313,33018,67150,3327405
2019-09-19,10368.46,9641.11,10163.38,45685.81,456963432.6,10281.03,110849904.41,843267913.88,954117818.29,564659016.24,2108590580.75,2673249596.99,1587201811.15,6415023744.27,8002225557.63,543009070,570081962,393192,758469,346110,456900397,16800,2.19057429070128,595679,87209417.9137287,11890594958795.8,585.598639455783,1104391,17945971.0449724,82320,33026,67163,3328000
2019-09-20,10321.18,10065.55,10281.03,20930.03,213229233.56,10176.38,79953871.89,427700893.98,507654765.87,430405928.89,1327112025.0,1757517956.08,1295389484.27,4486449390.79,5781838875.06,543369220,570473839,391877,758288,340929,457241326,17876,2.56381913474853,595830,89560379.1673666,11890594958795.8,570.226666666667,1040262,17947858.5449724,82328,33034,67174,3328555
2019-09-21,10187.64,9944.61,10176.38,17868.39,179453539.43,9988.38,76778575.07,338988285.67,415766860.74,415481865.44,1188131086.59,1603612949.87,1181541362.82,4177395677.96,5358937040.78,543703651,570836090,362251,673285,336013,457577339,18377,2.16230515216581,595996,97703119.2040406,11890594958795.8,522.703030303031,884734,17949933.5449724,82331,33036,67188,3328985
2019-09-22,10096.66,9871.97,9988.38,17799.44,178007946.58,10036.98,77270213.2,367492555.48,444762768.68,401893465.1,1337399750.55,1739293215.65,1172923174.36,4577285211.27,5750208383.52,543980343,571157002,320912,625449,318713,457896052,14157,5.36967429446439,596162,99646459.7094709,11890594958795.8,512.509090909091,850795,17952008.5449724,82335,33039,67204,3329500
2019-09-23,10073.79,9636.2,10036.98,33287.92,327752087.22,9694.6,78040190.08,390970794.13,469010984.21,411072444.58,1302901414.28,1713973858.86,1199809316.89,4307064352.18,5506873669.07,544317695,571523526,366524,745122,288149,458184201,13216,5.15878840122832,596276,67031523.9745291,11890594958795.8,761.876106194691,1243719,17953433.5449724,82340,33044,67215,3329950
2019-09-24,9787.58,8107.01,9694.6,121811.28,1084866143.86,8542.54,112157573.52,1226244599.92,1338402173.44,527296647.29,2736901456.23,3264198103.52,1511637995.39,7657773548.47,9169411543.87,544757417,571941807,418281,863866,353263,458537464,20310,3.69816753165126,596433,93199454.5117054,11890594958795.8,547.961538461538,1163618,17955396.0449724,82360,33053,67227,3330675
2019-09-25,8752.2,8246.24,8542.54,74724.79,631898763.59,8446.97,76178504.68,649545161.94,725723666.62,446300297.95,1910688966.77,2356989266.42,1288945530.66,5817684785.82,7106630318.18,545173711,572335134,393327,825103,347747,458885211,24561,4.7366639892628,596589,93207178.566199,11890594958795.8,547.916129032258,1104534,17957346.0449724,82376,33044,67243,3331010
2019-09-26,8471.02,7753.71,8446.97,80375.17,652614929.72,8074.99,73163583.49,592294181.17,665457766.32,384343191.65,1584595735.75,1968938927.39,1094438163.71,5011681599.87,6106119763.58,545562821,572728890,393756,773419,355775,459240986,16578,3.17634854463998,596760,101934669.238474,12017674556107.6,506.358823529412,970737,17959483.5449724,82382,33051,67257,3331595
2019-09-27,8304.22,7888.5,8074.99,48376.65,390323710.89,8201.36,72703263.49,475236531.65,547939795.14,389271875.97,1461707589.05,1850979463.27,1145867880.02,4841736072.61,5987603952.62,545896949,573089094,360204,721178,303903,459544889,15406,3.03525956167619,596892,83660912.9487263,12759819404408.8,655.06106870229,1095423,17961133.5449724,82388,33052,67269,3331980
2019-09-28,8345.03,8044.45,8201.36,29802.19,244186983.17,8223.65,74024481.03,388186647.99,462211129.02,367278971.43,1218536920.98,1585815892.41,1062877469.15,4127535915.52,5190413384.66,546216504,573426910,337816,652682,314433,459859322,11033,2.14158990424253,597051,101229586.180001,12759819404408.8,541.373417721519,887235,17963121.0449724,82400,33053,67279,3332375
2019-09-29,8265.99,7943.33,8223.65,28053.51,226712656.15,8065.26,62392111.3,343363958.06,405756071.06,329947379.18,1143433608.23,1473380987.41,957138656.06,3740583966.68,4697722622.74,546491808,573736514,309604,581939,285542,460144864,10541,2.12442875546529,597187,86832693.109964,12759819404408.8,631.133333333333,899054,17964821.0449724,82403,33058,67291,3332830
2019-09-30,8372.24,7736.96,8065.26,50440.1,407250929.38,8314.62,83000491.27,540171268.85,623171760.12,400831705.52,1529934005.08,1930765710.6,1118549455.82,4770368261.03,5888917715.04,546857970,574110494,373980,759048,311396,460456260,16110,3.55645142266558,597317,83523403.3786944,12759819404408.8,656.139534883721,1150525,17966446.0449724,82407,33061,67295,3333045
2019-10-01,8537.6,8212.01,8314.62,42368.0,355446344.41,8326.64,75684449.68,461474259.03,537158706.94,401690313.96,1384074892.09,1785765206.06,1077939649.44,4367166911.99,5445106561.44,547247604,574513702,403208,792546,337244,460793504,15387,3.43590993863574,597460,90484477.470372,12759819404408.8,605.661971830986,1120068,17968233.5449724,82413,33066,67307,3333530
2019-10-02,8403.51,8186.3,8326.64,24785.21,205325219.19,8391.52,60790866.3,263236319.25,324027185.55,346475639.78,961970822.05,1308446463.64,965218941.02,3389677738.78,4354896679.81,547604512,574895744,382042,734492,326557,461120061,12289,2.58917588500593,597608,93847324.5682287,12759819404408.8,583.959183673469,1005967,17970083.5449724,82419,33070,67318,3333965
2019-10-03,8434.63,8105.02,8391.52,30435.91,250685863.87,8246.3,82773709.38,274358610.13,357132317.76,351126797.33,913325815.76,1264452613.09,975795911.2,3243249411.31,4219045320.76,547956967,575269612,373868,723661,326514,461446575,16161,2.47314476484705,597755,93578459.5691506,12759819404408.8,585.63698630137,1038093,17971921.0449724,82419,33071,67326,3334190
2019-10-04,8267.11,8021.3,8246.3,26268.19,214500278.91,8168.05,58308129.37,235639536.79,293947666.16,326768182.15,879734366.51,1206502548.66,949712977.46,3222701353.96,4172414331.42,548302189,575652621,383009,733685,337222,461783797,13232,2.13623392775887,597902,94825004.1899179,12759819404408.8,577.938356164384,1086928,17973758.5449724,82421,33072,67337,3334510
2019-10-05,8232.25,8052.51,8168.05,17371.63,141685742.42,8172.48,57971494.27,190262468.7,248233962.98,202395168.21,660337925.48,862733093.68,706763149.71,2719147201.69,3425910351.4,548621165,576000183,347562,658270,326683,462110480,9951,1.53000561210516,598060,100564203.301081,12759819404408.8,544.955414012739,885488,17975733.5449724,82422,33074,67342,3334695
2019-10-06,8221.03,7822.65,8172.48,30026.91,239636660.01,7868.31,57277945.69,272604444.32,329882390.01,136921430.78,717153018.82,854074449.6,582626056.6,2860217673.6,3442843730.19,548894948,576312609,312426,584930,277613,462388093,12260,1.92925289216715,598209,94266114.71875,12759819404408.8,581.364864864865,813034,17977596.0449724,82433,33077,67351,3335105
2019-10-07,8326.01,7798.09,7868.31,39653.14,321239400.73,8215.11,61797903.38,394573151.24,456371052.81,387289521.08,1302010102.36,1689299623.44,1120776704.87,4265540751.96,5386317455.02,549279213,576698285,385676,760241,328803,462716896,12378,2.12325635866461,598364,98334573.2633409,12759819404408.8,557.311688311688,1005810,17979533.5449724,82434,33083,67357,3335415
2019-10-08,8354.19,8126.71,8215.11,21060.16,173334218.05,8191.87,62427802.33,310148940.32,372576740.84,309147305.74,1152845200.76,1461992506.5,940439216.94,3909808436.06,4850247653.0,549649338,577082084,383799,743943,336354,463053250,14956,2.5368639184046,598526,102923047.980369,12759819404408.8,532.465838509317,966500,17981558.5449724,82437,33086,67364,3335695
2019-10-09,8697.56,8132.74,8191.87,47097.59,398201725.27,8593.16,79274262.19,550453646.88,629727909.07,417943407.94,1695908780.69,2113852188.63,1252404045.08,5312104132.37,6564508175.51,549990231,577453368,371284,720117,311049,463364299,18470,2.86163716724256,598664,87425470.3144874,12759819404408.8,626.85401459854,1032391,17983283.5449724,82440,33098,67385,3336550
2019-10-10,8672.58,8466.13,8593.16,29187.08,250267419.87,8596.57,61806631.98,343102913.65,404909547.55,368044867.69,1252751524.67,1620796392.36,1092047139.09,4323851981.32,5415899120.41,550363879,577849029,395661,756672,345048,463709347,17299,2.34559409512442,598826,103887749.259995,12874760266706.5,532.273291925466,968209,17985308.5449724,82444,33107,67398,3337140
2019-10-11,8834.11,8259.77,8596.57,38612.05,326882172.42,8278.05,53951191.55,498557451.22,552508642.77,341727771.53,1501651631.46,1843379402.99,963565679.78,5022195500.5,5985761180.28,550727504,578238506,389477,751493,345425,464054772,12993,2.16793615178479,598982,101167619.400187,13008091666971.9,552.245161290322,1017074,17987258.5449724,82451,33113,67405,3337535
2019-10-12,8439.44,8272.12,8278.05,11037.58,92609964.73,8316.66,49387074.67,214362051.21,263749125.88,317774738.82,894192564.67,1211967303.48,911189981.98,3469629909.52,4380819893.3,551014401,578566480,327974,614227,301693,464356465,7884,1.58135132971736,599115,86725049.7986489,13008091666971.9,644.212121212121,971500,17988921.0449723,82461,33122,67416,3338135
2019-10-13,8498.59,8194.16,8316.66,20190.99,168896951.15,8296.34,52366563.21,189594799.21,241961364.24,323237882.7,817731261.38,1140969144.08,946794653.36,3097727169.38,4044521824.56,551273596,578870860,304380,564137,279487,464635952,6258,1.50969528844866,599257,92032049.2700014,13008091666971.9,607.063829787234,817165,17990696.0449724,82474,33127,67421,3338515
2019-10-14,8414.24,8228.06,8296.34,17507.78,146015532.85,8363.94,54760910.72,249010609.79,303771518.64,367790161.68,1101582478.86,1469372640.54,1038421979.33,3998866426.14,5037288405.46,551620603,579239811,368951,714529,304466,464940418,9389,2.69721221564552,599392,87485567.9442814,13008091666971.9,638.611940298507,1059371,17992383.5449724,82489,33131,67433,3339065
2019-10-15,8439.31,8116.92,8363.94,24899.11,205674618.32,8173.48,57609581.85,342767245.15,400376827.0,381163195.27,1085977131.92,1467140328.99,1077343897.16,4087060804.17,5164404701.34,551977910,579623375,383564,732096,339698,465280116,14052,2.19791908471151,599545,99704576.5740104,13008091666971.9,560.348684210527,995947,17994296.0449724,82494,33137,67439,3339415
2019-10-16,8193.41,7945.77,8173.48,34102.92,274670310.13,8014.39,53753422.49,287289110.94,341042533.43,362532296.24,1039950199.2,1402482493.7,1031221621.8,3904217482.49,4935439104.28,552355994,580012500,389125,763139,338473,465618589,16042,3.08639906168722,599688,92162551.7548361,13008091666971.9,606.204225352113,1116763,17996083.5449724,82494,33142,67444,3339665
2019-10-17,8145.5,7948.95,8014.39,21657.02,175172893.7,8082.46,52479210.35,220119305.52,272598515.87,331824827.21,774783243.54,1106608070.76,956569352.14,3255745710.81,4212315062.95,552747749,580393652,381152,751155,334105,465952694,16163,3.05768920160222,599838,97226464.7939634,13008091666971.9,574.630872483221,1098597,17997958.5449724,82499,33146,67454,3340065
2019-10-18,8157.36,7850.66,8082.46,27732.54,221065928.44,7972.62,52134206.44,283769691.29,335903897.74,356671342.94,1021387749.47,1378059090.68,1004784335.33,3931921441.66,4936705776.99,553087813,580768194,374542,699255,339390,466292084,14380,3.01016009309741,599998,106046810.779774,13008091666971.9,526.836477987422,942360,17999958.5449724,82507,33151,67461,3340445
2019-10-19,8108.69,7919.05,7972.62,17875.39,143202359.39,7973.63,45926347.75,200193340.32,246119686.36,307623724.83,762414315.63,1070038040.46,893819491.37,3206608870.74,4100428363.84,553397979,581127771,359577,654735,304736,466596820,8758,2.7799527121011,600140,92460889.0869028,13008091666971.9,604.248226950355,968948,18001733.5449724,82508,33152,67469,3340680
2019-10-20,8326.13,7911.49,7973.63,25287.68,205394286.06,8247.25,46604740.21,213253738.08,259858478.3,332467406.46,868010464.42,1200477872.64,949905887.45,3471679269.85,4421585157.3,553681841,581449232,321461,593306,289796,466886616,8686,2.58683417682187,600286,96851568.5821707,13008091666971.9,576.855172413794,845296,18003558.5449724,82512,33153,67484,3341120
2019-10-21,8359.52,8177.11,8247.25,22831.65,188511539.86,8223.25,65896774.87,227361294.08,293258068.95,344741614.23,851678931.27,1196420545.5,994164980.18,3421661328.87,4415826309.04,554054648,581846763,397531,763038,351791,467238407,9541,2.55499316607983,600445,103077534.158858,13008091666971.9,542.012658227848,1009093,18005546.0449724,82515,33155,67493,3341425
2019-10-22,8318.41,8021.36,8223.25,24453.79,200593851.39,8034.5,61562486.07,198548096.76,260110581.11,346332558.35,872928192.82,1219260751.17,989714173.51,3508786661.45,4498500834.96,554426216,582240899,394136,749792,341464,467579871,11122,3.34244670452455,600614,110785113.289501,13008091666971.9,504.303571428571,959074,18007658.5449724,82516,33156,67498,3341585
